year,sex,age_x,qx,lx,dx,upcase_lx,upcase_tx,ex
2022,Total,4,0.00009,99776,9,99772,7900028,79.2
2022,Total,5,0.00008,99767,8,99763,7800257,78.2
2022,Total,6,0.00007,99759,7,99756,7700494,77.2
2022,Total,7,0.00006,99752,6,99749,7600738,76.2
2022,Total,8,0.00007,99746,7,99743,7500989,75.2
2022,Total,9,0.00008,99739,8,99735,7401247,74.2
2022,Total,10,0.0001,99731,10,99726,7301512,73.2
2022,Total,11,0.00011,99721,11,99716,7201786,72.2
2022,Total,12,0.00012,99710,12,99704,7102070,71.2
2022,Total,13,0.00014,99698,14,99691,7002366,70.2
2022,Total,14,0.00016,99684,16,99676,6902675,69.2
2022,Total,15,0.00018,99668,18,99659,6802999,68.3
2022,Total,16,0.00021,99650,20,99640,6703340,67.3
2022,Total,17,0.00022,99630,22,99619,6603700,66.3
2022,Total,18,0.00023,99608,23,99597,6504081,65.3
2022,Total,19,0.00024,99585,24,99573,6404485,64.3
2022,Total,20,0.00025,99561,25,99549,6304912,63.3
2022,Total,21,0.00026,99536,26,99523,6205363,62.3
2022,Total,22,0.00026,99510,26,99497,6105840,61.4
2022,Total,23,0.00027,99484,27,99471,6006343,60.4
2022,Total,24,0.00027,99457,27,99444,5906873,59.4
2022,Total,25,0.00028,99430,28,99416,5807429,58.4
2022,Total,26,0.00028,99402,28,99388,5708013,57.4
2022,Total,27,0.00029,99374,29,99360,5608625,56.4
2022,Total,28,0.0003,99345,29,99331,5509266,55.5
2022,Total,29,0.0003,99316,30,99301,5409935,54.5
2022,Total,30,0.00031,99286,30,99271,5310634,53.5
2022,Total,31,0.00031,99256,31,99241,5211363,52.5
2022,Total,32,0.00033,99225,33,99209,5112123,51.5
2022,Total,33,0.00036,99192,36,99174,5012914,50.5
2022,Total,34,0.0004,99156,40,99136,4913740,49.6
2022,Total,35,0.00045,99116,44,99094,4814604,48.6
2022,Total,36,0.00049,99072,48,99048,4715510,47.6
2022,Total,37,0.00053,99024,53,98998,4616462,46.6
2022,Total,38,0.00058,98971,57,98943,4517465,45.6
2022,Total,39,0.00062,98914,62,98883,4418522,44.7
2022,Total,40,0.00067,98852,66,98819,4319639,43.7
2022,Total,41,0.00072,98786,71,98751,4220820,42.7
2022,Total,42,0.00079,98715,78,98676,4122070,41.8
2022,Total,43,0.00089,98637,87,98594,4023394,40.8
2022,Total,44,0.00101,98550,99,98501,3924800,39.8
2022,Total,45,0.00113,98451,111,98396,3826300,38.9
2022,Total,46,0.00126,98340,123,98279,3727904,37.9
2022,Total,47,0.00139,98217,137,98149,3629626,37
2022,Total,48,0.00155,98080,152,98004,3531477,36
2022,Total,49,0.00172,97928,169,97844,3433473,35.1
2022,Total,50,0.00189,97759,185,97667,3335630,34.1
2022,Total,51,0.00207,97574,202,97473,3237963,33.2
2022,Total,52,0.00229,97372,223,97261,3140490,32.3
2022,Total,53,0.00254,97149,247,97026,3043230,31.3
2022,Total,54,0.00283,96902,274,96765,2946204,30.4
2022,Total,55,0.00311,96628,301,96478,2849439,29.5
2022,Total,56,0.00342,96327,329,96163,2752962,28.6
2022,Total,57,0.00377,95998,362,95817,2656799,27.7
2022,Total,58,0.00421,95636,403,95435,2560982,26.8
2022,Total,59,0.0047,95233,447,95010,2465548,25.9
2022,Total,60,0.0052,94786,492,94540,2370538,25
2022,Total,61,0.00571,94294,538,94025,2275998,24.1
2022,Total,62,0.00628,93756,588,93462,2181973,23.3
2022,Total,63,0.00692,93168,645,92846,2088511,22.4
2022,Total,64,0.00761,92523,704,92171,1995666,21.6
2022,Total,65,0.00831,91819,763,91438,1903495,20.7
2022,Total,66,0.00905,91056,824,90644,1812057,19.9
2022,Total,67,0.00991,90232,894,89785,1721413,19.1
2022,Total,68,0.01096,89338,979,88849,1631628,18.3
2022,Total,69,0.0121,88359,1069,87825,1542780,17.5
2022,Total,70,0.01326,87290,1157,86712,1454955,16.7
2022,Total,71,0.01452,86133,1250,85508,1368244,15.9
2022,Total,72,0.01607,84883,1364,84201,1282736,15.1
2022,Total,73,0.01808,83519,1510,82764,1198535,14.4
2022,Total,74,0.02033,82009,1668,81175,1115771,13.6
2022,Total,75,0.02264,80341,1819,79432,1034596,12.9
2022,Total,76,0.02512,78522,1972,77536,955164,12.2
2022,Total,77,0.02816,76550,2156,75472,877628,11.5
2022,Total,78,0.03206,74394,2385,73202,802156,10.8
2022,Total,79,0.03641,72009,2622,70698,728955,10.1
2022,Total,80,0.04081,69387,2832,67971,658257,9.5
2022,Total,81,0.04543,66555,3024,65043,590286,8.9
2022,Total,82,0.05106,63531,3244,61909,525243,8.3
2022,Total,83,0.05855,60287,3530,58522,463334,7.7
2022,Total,84,0.06785,56757,3851,54832,404812,7.1
2022,Total,85,0.0775,52906,4100,50856,349980,6.6
2022,Total,86,0.08818,48806,4304,46654,299124,6.1
2022,Total,87,0.09993,44502,4447,42279,252470,5.7
2022,Total,88,0.1128,40055,4518,37796,210192,5.2
2022,Total,89,0.12681,35537,4506,33284,172396,4.9
2022,Total,90,0.14199,31031,4406,28828,139112,4.5
2022,Total,91,0.15833,26625,4216,24517,110284,4.1
2022,Total,92,0.17584,22409,3940,20439,85767,3.8
2022,Total,93,0.19449,18469,3592,16673,65328,3.5
2022,Total,94,0.21423,14877,3187,13284,48655,3.3
2022,Total,95,0.23502,11690,2747,10317,35371,3
2022,Total,96,0.25678,8943,2296,7795,25055,2.8
2022,Total,97,0.27942,6647,1857,5719,17260,2.6
2022,Total,98,0.30284,4790,1451,4065,11541,2.4
2022,Total,99,0.32693,3339,1092,2793,7477,2.2
2022,Total,100_and_over,1,2247,2247,4684,4684,2.1
2022,Male,0,0.00182,100000,182,99847,8070969,80.7
2022,Male,1,0.00013,99818,13,99812,7971122,79.9
2022,Male,2,0.00012,99805,12,99799,7871310,78.9
2022,Male,3,0.00011,99793,11,99788,7771511,77.9
2022,Male,4,0.0001,99782,10,99777,7671724,76.9
2022,Male,5,0.00008,99772,8,99768,7571947,75.9
2022,Male,6,0.00007,99764,7,99761,7472179,74.9
2022,Male,7,0.00006,99757,6,99754,7372418,73.9
2022,Male,8,0.00007,99751,7,99748,7272664,72.9
2022,Male,9,0.00009,99744,9,99740,7172917,71.9
2022,Male,10,0.00011,99735,11,99730,7073177,70.9
2022,Male,11,0.00012,99724,12,99718,6973448,69.9
2022,Male,12,0.00014,99712,14,99705,6873730,68.9
2022,Male,13,0.00016,99698,16,99690,6774025,67.9
2022,Male,14,0.00018,99682,18,99673,6674335,67
2022,Male,15,0.00021,99664,21,99654,6574662,66
2022,Male,16,0.00023,99643,23,99632,6475008,65
2022,Male,17,0.00025,99620,25,99608,6375377,64
2022,Male,18,0.00027,99595,27,99582,6275769,63
2022,Male,19,0.0003,99568,30,99553,6176188,62
2022,Male,20,0.00032,99538,32,99522,6076635,61
2022,Male,21,0.00035,99506,35,99489,5977113,60.1
2022,Male,22,0.00037,99471,37,99453,5877624,59.1
2022,Male,23,0.00038,99434,38,99415,5778172,58.1
2022,Male,24,0.00039,99396,39,99377,5678757,57.1
2022,Male,25,0.0004,99357,40,99337,5579380,56.2
2022,Male,26,0.00041,99317,41,99297,5480043,55.2
2022,Male,27,0.00042,99276,41,99256,5380747,54.2
2022,Male,28,0.00042,99235,42,99214,5281491,53.2
2022,Male,29,0.00042,99193,42,99172,5182277,52.2
2022,Male,30,0.00042,99151,42,99130,5083105,51.3
2022,Male,31,0.00042,99109,42,99088,4983975,50.3
2022,Male,32,0.00044,99067,44,99045,4884887,49.3
2022,Male,33,0.00047,99023,47,99000,4785842,48.3
2022,Male,34,0.00052,98976,52,98950,4686843,47.4
2022,Male,35,0.00057,98924,57,98896,4587893,46.4
2022,Male,36,0.00062,98867,62,98836,4488997,45.4
2022,Male,37,0.00068,98805,67,98772,4390161,44.4
2022,Male,38,0.00074,98738,73,98702,4291390,43.5
2022,Male,39,0.00081,98665,79,98626,4192688,42.5
2022,Male,40,0.00087,98586,86,98543,4094063,41.5
2022,Male,41,0.00094,98500,93,98454,3995520,40.6
2022,Male,42,0.00103,98407,102,98356,3897066,39.6
2022,Male,43,0.00116,98305,114,98248,3798710,38.6
2022,Male,44,0.00131,98191,129,98127,3700462,37.7
2022,Male,45,0.00146,98062,143,97991,3602336,36.7
2022,Male,46,0.00162,97919,159,97840,3504345,35.8
2022,Male,47,0.0018,97760,176,97672,3406506,34.8
2022,Male,48,0.002,97584,195,97487,3308834,33.9
2022,Male,49,0.00222,97389,216,97281,3211347,33
2022,Male,50,0.00244,97173,237,97055,3114066,32
2022,Male,51,0.00268,96936,260,96806,3017012,31.1
2022,Male,52,0.00296,96676,286,96533,2920206,30.2
2022,Male,53,0.00329,96390,317,96232,2823673,29.3
2022,Male,54,0.00366,96073,352,95897,2727441,28.4
2022,Male,55,0.00404,95721,387,95528,2631544,27.5
2022,Male,56,0.00444,95334,423,95123,2536017,26.6
2022,Male,57,0.00492,94911,467,94678,2440894,25.7
2022,Male,58,0.00551,94444,520,94184,2346217,24.8
2022,Male,59,0.00617,93924,579,93635,2252033,24
2022,Male,60,0.00685,93345,640,93025,2158398,23.1
2022,Male,61,0.00755,92705,700,92355,2065373,22.3
2022,Male,62,0.00832,92005,765,91623,1973018,21.4
2022,Male,63,0.00918,91240,837,90822,1881396,20.6
2022,Male,64,0.0101,90403,913,89947,1790574,19.8
2022,Male,65,0.01103,89490,987,88997,1700628,19
2022,Male,66,0.01201,88503,1063,87972,1611631,18.2
2022,Male,67,0.01316,87440,1150,86865,1523660,17.4
2022,Male,68,0.01455,86290,1256,85662,1436795,16.7
2022,Male,69,0.01609,85034,1368,84350,1351133,15.9
2022,Male,70,0.01765,83666,1477,82928,1266783,15.1
2022,Male,71,0.01932,82189,1588,81395,1183855,14.4
2022,Male,72,0.02133,80601,1719,79742,1102460,13.7
2022,Male,73,0.02383,78882,1880,77942,1022719,13
2022,Male,74,0.02659,77002,2047,75979,944777,12.3
2022,Male,75,0.0294,74955,2203,73854,868798,11.6
2022,Male,76,0.03243,72752,2359,71573,794945,10.9
2022,Male,77,0.03621,70393,2549,69119,723372,10.3
2022,Male,78,0.04114,67844,2791,66449,654254,9.6
2022,Male,79,0.0467,65053,3038,63534,587805,9
2022,Male,80,0.05236,62015,3247,60392,524271,8.5
2022,Male,81,0.0582,58768,3421,57058,463880,7.9
2022,Male,82,0.06506,55347,3601,53547,406822,7.4
2022,Male,83,0.07382,51746,3820,49836,353276,6.8
2022,Male,84,0.08441,47926,4045,45904,303440,6.3
2022,Male,85,0.09542,43881,4187,41788,257536,5.9
2022,Male,86,0.10751,39694,4267,37561,215749,5.4
2022,Male,87,0.1207,35427,4276,33289,178188,5
2022,Male,88,0.13505,31151,4207,29048,144899,4.7
2022,Male,89,0.15058,26944,4057,24916,115852,4.3
2022,Male,90,0.16731,22887,3829,20973,90936,4
2022,Male,91,0.18523,19058,3530,17293,69964,3.7
2022,Male,92,0.20434,15528,3173,13942,52671,3.4
2022,Male,93,0.22463,12355,2775,10968,38729,3.1
2022,Male,94,0.24604,9580,2357,8402,27762,2.9
2022,Male,95,0.26854,7223,1940,6253,19360,2.7
2022,Male,96,0.29205,5283,1543,4512,13107,2.5
2022,Male,97,0.31649,3740,1184,3148,8596,2.3
2022,Male,98,0.34178,2556,874,2119,5448,2.1
2022,Male,99,0.3678,1682,619,1373,3329,2
2022,Male,100_and_over,1,1063,1063,1956,1956,1.8
2022,Female,0,0.00203,100000,203,99829,8517505,85.2
2022,Female,1,0.00009,99797,9,99793,8417676,84.3
2022,Female,2,0.00009,99788,9,99784,8317883,83.4
2022,Female,3,0.00008,99779,8,99775,8218100,82.4
2022,Female,4,0.00008,99771,8,99767,8118325,81.4
2022,Female,5,0.00007,99763,7,99760,8018558,80.4
2022,Female,6,0.00007,99756,7,99753,7918798,79.4
2022,Female,7,0.00007,99749,7,99746,7819046,78.4
2022,Female,8,0.00007,99742,7,99739,7719300,77.4
2022,Female,9,0.00008,99735,8,99731,7619562,76.4
2022,Female,10,0.00009,99727,9,99723,7519831,75.4
2022,Female,11,0.00009,99718,9,99714,7420108,74.4
2022,Female,12,0.0001,99709,10,99704,7320395,73.4
2022,Female,13,0.00012,99699,12,99693,7220691,72.4
2022,Female,14,0.00014,99687,14,99680,7120998,71.4
2022,Female,15,0.00016,99673,16,99665,7021318,70.4
2022,Female,16,0.00018,99657,18,99648,6921653,69.5
2022,Female,17,0.00019,99639,19,99630,6822005,68.5
2022,Female,18,0.00019,99620,19,99611,6722375,67.5
2022,Female,19,0.00018,99601,18,99592,6622765,66.5
2022,Female,20,0.00017,99583,17,99575,6523173,65.5
2022,Female,21,0.00016,99566,16,99558,6423598,64.5
2022,Female,22,0.00016,99550,15,99543,6324040,63.5
2022,Female,23,0.00015,99535,15,99528,6224498,62.5
2022,Female,24,0.00015,99520,15,99513,6124970,61.5
2022,Female,25,0.00016,99505,15,99498,6025458,60.6
2022,Female,26,0.00016,99490,16,99482,5925960,59.6
2022,Female,27,0.00016,99474,16,99466,5826478,58.6
2022,Female,28,0.00017,99458,17,99450,5727012,57.6
2022,Female,29,0.00018,99441,18,99432,5627563,56.6
2022,Female,30,0.0002,99423,19,99414,5528131,55.6
2022,Female,31,0.00021,99404,21,99394,5428717,54.6
2022,Female,32,0.00023,99383,23,99372,5329324,53.6
2022,Female,33,0.00026,99360,26,99347,5229952,52.6
2022,Female,34,0.00029,99334,29,99320,5130605,51.7
2022,Female,35,0.00033,99305,33,99289,5031286,50.7
2022,Female,36,0.00037,99272,36,99254,4931997,49.7
2022,Female,37,0.0004,99236,40,99216,4832743,48.7
2022,Female,38,0.00043,99196,43,99175,4733527,47.7
2022,Female,39,0.00046,99153,45,99131,4634353,46.7
2022,Female,40,0.00048,99108,48,99084,4535222,45.8
2022,Female,41,0.00052,99060,51,99035,4436138,44.8
2022,Female,42,0.00056,99009,56,98981,4337104,43.8
2022,Female,43,0.00064,98953,63,98922,4238123,42.8
2022,Female,44,0.00073,98890,72,98854,4139201,41.9
2022,Female,45,0.00082,98818,81,98778,4040347,40.9
2022,Female,46,0.00091,98737,90,98692,3941570,39.9
2022,Female,47,0.00102,98647,100,98597,3842878,39
2022,Female,48,0.00113,98547,111,98492,3744281,38
2022,Female,49,0.00125,98436,123,98375,3645789,37
2022,Female,50,0.00137,98313,135,98246,3547415,36.1
2022,Female,51,0.0015,98178,147,98105,3449169,35.1
2022,Female,52,0.00165,98031,162,97950,3351065,34.2
2022,Female,53,0.00182,97869,178,97780,3253115,33.2
2022,Female,54,0.00201,97691,197,97593,3155335,32.3
2022,Female,55,0.00221,97494,215,97387,3057742,31.4
2022,Female,56,0.00241,97279,234,97162,2960356,30.4
2022,Female,57,0.00264,97045,257,96917,2863194,29.5
2022,Female,58,0.00293,96788,283,96647,2766277,28.6
2022,Female,59,0.00323,96505,312,96349,2669631,27.7
2022,Female,60,0.00355,96193,342,96022,2573282,26.8
2022,Female,61,0.00388,95851,372,95665,2477260,25.8
2022,Female,62,0.00425,95479,406,95276,2381595,24.9
2022,Female,63,0.00469,95073,446,94850,2286319,24
2022,Female,64,0.00517,94627,489,94383,2191469,23.2
2022,Female,65,0.00565,94138,532,93872,2097086,22.3
2022,Female,66,0.00617,93606,577,93318,2003214,21.4
2022,Female,67,0.00678,93029,630,92714,1909897,20.5
2022,Female,68,0.00752,92399,695,92052,1817183,19.7
2022,Female,69,0.00833,91704,764,91322,1725131,18.8
2022,Female,70,0.00915,90940,833,90524,1633809,18
2022,Female,71,0.01007,90107,907,89654,1543286,17.1
2022,Female,72,0.01128,89200,1006,88697,1453632,16.3
2022,Female,73,0.01293,88194,1140,87624,1364935,15.5
2022,Female,74,0.01482,87054,1290,86409,1277311,14.7
2022,Female,75,0.01677,85764,1438,85045,1190902,13.9
2022,Female,76,0.01886,84326,1591,83531,1105857,13.1
2022,Female,77,0.02145,82735,1774,81848,1022327,12.4
2022,Female,78,0.02475,80961,2004,79959,940479,11.6
2022,Female,79,0.02843,78957,2245,77835,860520,10.9
2022,Female,80,0.03215,76712,2466,75479,782685,10.2
2022,Female,81,0.03609,74246,2680,72906,707206,9.5
2022,Female,82,0.0411,71566,2941,70096,634300,8.9
2022,Female,83,0.04805,68625,3298,66976,564205,8.2
2022,Female,84,0.05689,65327,3716,63469,497229,7.6
2022,Female,85,0.06614,61611,4075,59574,433760,7
2022,Female,86,0.07651,57536,4402,55335,374186,6.5
2022,Female,87,0.08806,53134,4679,50795,318851,6
2022,Female,88,0.10085,48455,4887,46012,268057,5.5
2022,Female,89,0.1149,43568,5006,41065,222045,5.1
2022,Female,90,0.13024,38562,5022,36051,180980,4.7
2022,Female,91,0.14687,33540,4926,31077,144929,4.3
2022,Female,92,0.16476,28614,4715,26257,113852,4
2022,Female,93,0.18389,23899,4395,21702,87596,3.7
2022,Female,94,0.20419,19504,3982,17513,65894,3.4
2022,Female,95,0.22556,15522,3501,13772,48381,3.1
2022,Female,96,0.24791,12021,2980,10531,34610,2.9
2022,Female,97,0.2711,9041,2451,7816,24079,2.7
2022,Female,98,0.29499,6590,1944,5618,16263,2.5
2022,Female,99,0.31941,4646,1484,3904,10645,2.3
2022,Female,100_and_over,1,3162,3162,6741,6741,2.1
2023,Total,0,0.00217,100000,217,99822,8320672,83.2
2023,Total,1,0.00012,99783,12,99777,8220850,82.4
2023,Total,2,0.00012,99771,12,99765,8121073,81.4
2023,Total,3,0.00011,99759,11,99754,8021308,80.4
2023,Total,4,0.0001,99748,10,99743,7921554,79.4
2023,Total,5,0.00009,99738,9,99734,7821811,78.4
2023,Total,6,0.00008,99729,8,99725,7722078,77.4
2023,Total,7,0.00007,99721,7,99718,7622353,76.4
2023,Total,8,0.00008,99714,8,99710,7522635,75.4
2023,Total,9,0.00009,99706,9,99702,7422925,74.4
2023,Total,10,0.0001,99697,10,99692,7323224,73.5
2023,Total,11,0.00011,99687,11,99682,7223532,72.5
2023,Total,12,0.00012,99676,12,99670,7123850,71.5
2023,Total,13,0.00014,99664,14,99657,7024180,70.5
2023,Total,14,0.00016,99650,16,99642,6924523,69.5
2023,Total,15,0.00017,99634,17,99626,6824881,68.5
2023,Total,16,0.00019,99617,19,99608,6725256,67.5
2023,Total,17,0.00021,99598,21,99588,6625648,66.5
2023,Total,18,0.00023,99577,22,99566,6526061,65.5
2023,Total,19,0.00024,99555,24,99543,6426495,64.6
2023,Total,20,0.00026,99531,26,99518,6326952,63.6
2023,Total,21,0.00027,99505,27,99492,6227434,62.6
2023,Total,22,0.00028,99478,28,99464,6127942,61.6
2023,Total,23,0.00029,99450,29,99436,6028478,60.6
2023,Total,24,0.00029,99421,29,99407,5929043,59.6
2023,Total,25,0.00029,99392,29,99378,5829636,58.7
2023,Total,26,0.00029,99363,29,99349,5730259,57.7
2023,Total,27,0.0003,99334,29,99320,5630910,56.7
2023,Total,28,0.0003,99305,30,99290,5531591,55.7
2023,Total,29,0.00032,99275,31,99260,5432301,54.7
2023,Total,30,0.00033,99244,32,99228,5333041,53.7
2023,Total,31,0.00034,99212,34,99195,5233813,52.8
2023,Total,32,0.00036,99178,35,99161,5134618,51.8
2023,Total,33,0.00038,99143,38,99124,5035458,50.8
2023,Total,34,0.00042,99105,41,99085,4936334,49.8
2023,Total,35,0.00045,99064,44,99042,4837249,48.8
2023,Total,36,0.00048,99020,48,98996,4738207,47.9
2023,Total,37,0.00052,98972,52,98946,4639211,46.9
2023,Total,38,0.00057,98920,56,98892,4540265,45.9
2023,Total,39,0.00062,98864,61,98834,4441373,44.9
2023,Total,40,0.00066,98803,66,98770,4342540,44
2023,Total,41,0.00072,98737,71,98702,4243770,43
2023,Total,42,0.00079,98666,78,98627,4145068,42
2023,Total,43,0.00088,98588,87,98545,4046441,41
2023,Total,44,0.00099,98501,97,98453,3947897,40.1
2023,Total,45,0.0011,98404,108,98350,3849444,39.1
2023,Total,46,0.00121,98296,119,98237,3751094,38.2
2023,Total,47,0.00134,98177,132,98111,3652858,37.2
2023,Total,48,0.0015,98045,147,97972,3554747,36.3
2023,Total,49,0.00167,97898,163,97817,3456775,35.3
2023,Total,50,0.00184,97735,179,97646,3358959,34.4
2023,Total,51,0.00202,97556,197,97458,3261313,33.4
2023,Total,52,0.00222,97359,216,97251,3163856,32.5
2023,Total,53,0.00246,97143,239,97024,3066605,31.6
2023,Total,54,0.00273,96904,264,96772,2969581,30.6
2023,Total,55,0.003,96640,290,96495,2872809,29.7
2023,Total,56,0.00328,96350,317,96192,2776314,28.8
2023,Total,57,0.00362,96033,348,95859,2680123,27.9
2023,Total,58,0.00404,95685,386,95492,2584264,27
2023,Total,59,0.0045,95299,429,95085,2488772,26.1
2023,Total,60,0.00497,94870,472,94634,2393687,25.2
2023,Total,61,0.00546,94398,516,94140,2299053,24.4
2023,Total,62,0.00602,93882,566,93599,2204913,23.5
2023,Total,63,0.00669,93316,624,93004,2111314,22.6
2023,Total,64,0.00741,92692,687,92349,2018310,21.8
2023,Total,65,0.00816,92005,751,91630,1925962,20.9
2023,Total,66,0.00894,91254,815,90847,1834332,20.1
2023,Total,67,0.00981,90439,887,89996,1743486,19.3
2023,Total,68,0.01082,89552,969,89068,1653490,18.5
2023,Total,69,0.01191,88583,1055,88056,1564423,17.7
2023,Total,70,0.01301,87528,1139,86959,1476367,16.9
2023,Total,71,0.0142,86389,1227,85776,1389409,16.1
2023,Total,72,0.01567,85162,1335,84495,1303633,15.3
2023,Total,73,0.01753,83827,1470,83092,1219139,14.5
2023,Total,74,0.01959,82357,1614,81550,1136047,13.8
2023,Total,75,0.02168,80743,1751,79868,1054497,13.1
2023,Total,76,0.02398,78992,1894,78045,974629,12.3
2023,Total,77,0.02697,77098,2080,76058,896584,11.6
2023,Total,78,0.03102,75018,2327,73855,820526,10.9
2023,Total,79,0.03566,72691,2592,71395,746672,10.3
2023,Total,80,0.04041,70099,2833,68683,675277,9.6
2023,Total,81,0.04531,67266,3048,65742,606594,9
2023,Total,82,0.05098,64218,3274,62581,540852,8.4
2023,Total,83,0.05814,60944,3543,59173,478271,7.8
2023,Total,84,0.06673,57401,3830,55486,419099,7.3
2023,Total,85,0.07579,53571,4060,51541,363613,6.8
2023,Total,86,0.08579,49511,4248,47387,312072,6.3
2023,Total,87,0.09678,45263,4381,43073,264685,5.8
2023,Total,88,0.10881,40882,4448,38658,221612,5.4
2023,Total,89,0.12191,36434,4442,34213,182954,5
2023,Total,90,0.13612,31992,4355,29815,148741,4.6
2023,Total,91,0.15145,27637,4186,25544,118927,4.3
2023,Total,92,0.16791,23451,3938,21482,93383,4
2023,Total,93,0.1855,19513,3620,17703,71901,3.7
2023,Total,94,0.20421,15893,3245,14271,54198,3.4
2023,Total,95,0.224,12648,2833,11232,39927,3.2
2023,Total,96,0.24485,9815,2403,8614,28696,2.9
2023,Total,97,0.26668,7412,1977,6424,20082,2.7
2023,Total,98,0.28943,5435,1573,4649,13659,2.5
2023,Total,99,0.31302,3862,1209,3258,9010,2.3
2023,Total,100_and_over,1,2653,2653,5753,5753,2.2
2023,Male,0,0.00192,100000,192,99843,8098155,81
2023,Male,1,0.00014,99808,14,99801,7998312,80.1
2023,Male,2,0.00014,99794,14,99787,7898511,79.1
2023,Male,3,0.00013,99780,13,99774,7798724,78.2
2023,Male,4,0.00011,99767,11,99762,7698951,77.2
2023,Male,5,0.0001,99756,10,99751,7599189,76.2
2023,Male,6,0.00008,99746,8,99742,7499438,75.2
2023,Male,7,0.00008,99738,8,99734,7399696,74.2
2023,Male,8,0.00008,99730,8,99726,7299962,73.2
2023,Male,9,0.00009,99722,9,99718,7200236,72.2
2023,Male,10,0.00011,99713,11,99708,7100519,71.2
2023,Male,11,0.00012,99702,12,99696,7000811,70.2
2023,Male,12,0.00013,99690,13,99684,6901115,69.2
2023,Male,13,0.00015,99677,15,99670,6801432,68.2
2023,Male,14,0.00017,99662,17,99654,6701762,67.2
2023,Male,15,0.00019,99645,19,99636,6602109,66.3
2023,Male,16,0.00021,99626,21,99616,6502473,65.3
2023,Male,17,0.00024,99605,24,99593,6402858,64.3
2023,Male,18,0.00027,99581,27,99568,6303265,63.3
2023,Male,19,0.0003,99554,30,99539,6203697,62.3
